conceptid,PrefLabel,AltLabels,ParentConceptid,ConceptType,Provider
Eligibility Type:495,Exhibits quality of design through distinctive features,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:496,Exhibits the distinctive features of Tiki/Polynesian architecture,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:497,"Experimental use of materials (such as concrete, gunite, textile block, redwood)",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:498,Exposed beams and ornamental rafter tails,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:499,Exposed brick exterior walls that were originally covered with stucco are unacceptable,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:500,Exposed post and beam construction,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:501,Exposed structural members (in myth or fact) such as posts and corner bracing,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:502,"Expression often whimisical or fanciful, featuring an unusual directness of execution that might seem naive or unschooled",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:503,"Extant bungalow courts are rare, therefore a greater degree of alteration or fewer character-defining features may be acceptable",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:504,"Extant examples of Beaux Arts style commercial buildings are relatively rare, therefore a greater degree of alteration or fewer character-defining features may be acceptable",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:505,"Extant examples of Googie are relatively rare, therefore a greater degree of alterations or fewer character-defining features may be acceptable",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:506,"Extant examples of Programmatic/Mimetic architecture are rare, therefore a greater degree of alteration or fewer character-defining features may be acceptable",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:507,"Extant examples of Renaissance Revival style commercial buildings are relatively rare, therefore a greater degree of alteration or fewer character-defining features may be acceptable",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:508,Extant examples of this property type are extremely rare,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:509,"Extant Garden Apartment Complexes are rare; therefore, a greater degree of alteration or fewer character-defining features may be acceptable",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:510,"Extant garden apartments are relatively rare, therefore a greater degree of alteration or fewer character-defining features may be acceptable",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:511,"Extant Mid-century One-Story Courts are relatively rare, therefore a greater degree of alteration or fewer character-defining features may be acceptable",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:512,"Extant two-part commercial blocks from this period are rare, therefore a greater degree of alteration or fewer character-defining features may be acceptable",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:513,"Extant two-part commercial blocks prior to 1920 are rare, therefore a greater degree of alteration or fewer character-defining features may be acceptable",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:514,Extensive skylights (in the absence of more dramatic rooflines),,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:515,"Extensive use of glass, such as floor-to-ceiling plate glass windows",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:516,"Extensive use of natural materials for columns, chimneys, retaining walls, and landscape features",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:517,Exteriors display a variety of textures and finishes,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:518,"External illumination includes letters and images outlined in neon, fluorescent, and/or bulbs, sometimes encased within metal channel letters; may include freestanding neon tubing to suggest movement",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:519,Eyebrow dormers,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:520,Features prominent signage,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:521,Features public uses on the first floor with private uses above,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:522,"Features terraced lots designed to create/preserve city views or create a sense of seclusion from neighboring lots and the street, or both",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:523,Fences often added,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:524,Fenestration in the front and rear generally multi-light sash,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:525,Fenestration on upper floor is residential in character and remains intact,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:526,"Few examples of Chicago School architecture were constructed in Los Angeles, therefore a greater degree of alteration or fewer character-defining features may be acceptable",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:527,Few or no window openings,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:528,Few or no windows on facade,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:529,Few vertical wall surfaces,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:530,Filling in of articulated volumes or filling in spaces meant to act as voids not acceptable,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:531,Filming location of a significant motion picture or television production during the period of significance,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:532,Fireproof construction,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:533,Fireproof construction with large interior assembly space using day-lighting,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:534,Fireproof construction with larger interior assembly space,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:535,First floor divided into multiple storefronts which open directly onto the sidewalk,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:536,First floor storefronts may have been altered,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:537,"First-story warehouse/storage space, characterized by open loading/unloading bays",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:538,"Flat or low-pitched, gabled, or gross-gabled roofs, sometimes in combination",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:539,Flat or nearly flat roof,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:540,Flat or nearly flat roofs,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:541,Flat or sawtooth roof,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:542,Flat roof with decorative post and beam support system,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:543,Flat roof with parapet or classical cornice,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:544,"Flat roof, at times with wide overhanging eaves",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:545,"Flat roof, often with heavy, projecting overhang",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:546,Flat roofs,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:547,"Flat roofs, either with flush eaves or cantilevered slabs",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:548,"Flat roofs, usually shielded by parapets that are extensions of the exterior wall surfaces",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:549,"Flat, low-pitched roof",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:550,"Flat-headed, multi-paned windows, either casement or double-hung sash, often grouped in pairs",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:551,"Floor-to-ceiling windows, often flush-mounted metal framed",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:552,Flora is typically permitted to grow into its natural form in order to educate the public regarding its growing habit,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:553,"Flush-mounted windows, with no trim",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:554,Folk Victorian buildings that have been stuccoed are excluded from individual listing under C/3/3,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:555,"For Chinese-influenced, may be painted red and gold",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:556,"For Chinese-influenced, ornament may include dragon or lion statuary",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:557,"For individuals who resided in multiple locations in Los Angeles, the property must be associated with the individual during the time that their first, largest, or best-known works were written and/or published",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:558,For local HCM may have been moved for preservation purposes,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:559,For local HCM may have been relocated within Eagle Rock for preservation purposes,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:560,For local HCM may have been relocated within Hollywood for preservation purposes,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:561,For local HCM may have been relocated within Hyde Park for preservation purposes,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:562,For local HCM may have been relocated within San Pedro for preservation purposes,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:563,For local HCM may have been relocated within Sawtelle for preservation purposes,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:564,For local HCM may have been relocated within the Barnes City area for preservation purposes,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:565,For local HCM may have been relocated within Tujunga for preservation purposes,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:566,For local HCM may have been relocated within Venice for preservation purposes,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:567,For local HCM may have been relocated within Watts for preservation purposes,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:568,For local HCM may have been relocated within Wilmington for preservation purposes,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:569,"For local preservation, sign may have been moved off site to avoid demolition, for parallel use elsewhere, or for artistic display",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:570,"For mixed use, may have second floor balconies",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:571,"For multi-family, motel or hotel properties, the apartment or room occupied by the person must be readable from the period of significance",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:572,"For residential properties, the individual must have resided in the property during the period in which he or she achieved significance",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:573,"For retail, neon signage in front evokes calligraphy",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:574,For the National Register must meet Criteria Consideration A,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:575,"For the National Register, a commemorative property must meet Criteria Consideration F, possess significance based on its own value and not the person or event being memorialzed",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:576,"For the National Register, a district must possess exceptional importance if less than 50 years of age",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:577,"For the National Register, a property must possess exceptional importance if less than 50 years of age",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:578,"For the National Register, contributors to the district must possess exceptional importance if less than 50 years of age",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:579,"For the National Register, properties associated with events that date from the last 50 years must possess exceptional importance",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:580,"For the National Register, properties associated with individuals whose significant accomplishments date from the last 50 years must possess exceptional importance",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:581,"For the National Register, property must possess exceptional importance if less than 50 years of age",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:582,"For the National Register, the district must possess exceptional importance if less that 50 years of age.",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:583,Formal arrangement of architectural elements,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:584,Formal or monumental scaled architectural elements,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:585,Formal symmetry and massing,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:586,Formal terraces and courtyards with a symmetrical or geometric plan; typically with an inward focus toward a water feature or statuary,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:587,"Fox Film Corp., 10201 West Pico; Paramount , 5451 Marathon and 5555 Melrose; RKO, 780 North Gower; Warner Brothers, 5842 Sunset and 7200 Santa Monica; Columbia, 1438 N Gower; United Artists, 1041 N Formosa; Universal Studios,1000 Universal Center Dr.",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:588,Freestanding,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:589,Free-standing pillars,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:590,French Doors,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:591,"Frequent gathering places where influential writers, artists, musicians and others “hung out,” worked together and shared ideas",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:592,Frequent use of angular bays,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:593,Frequent use of projecting turned knobs as single or repeating decoration,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:594,"Frequently employs metal or metal and plastic suitcases in a variety of shapes (not always rectilinear), often two faced in orientation to traffic",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:595,"Frequently includes ornate stylized adornments and towers or pylons attached to the marquee, all of which may be outlined or ringed in neon and/or fluorescent",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:596,Frequently pierces the horizontal plane of the building to rise vertically,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:597,Friezes with decorative relief,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:598,Front and multi-gabled roofs,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:599,Front and rear gables,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
