conceptid,Value,ValueType,Provider
Eligibility Type:778,1278,eligCtpValue,GCI
Eligibility Type:1299,1278,eligCtpValue,GCI
Eligibility Type:1345,1278,eligCtpValue,GCI
Eligibility Type:1613,1278,eligCtpValue,GCI
Eligibility Type:2055,1278,eligCtpValue,GCI
Eligibility Type:13,1279,eligCtpValue,GCI
Eligibility Type:363,1279,eligCtpValue,GCI
Eligibility Type:708,1279,eligCtpValue,GCI
Eligibility Type:1299,1279,eligCtpValue,GCI
Eligibility Type:1345,1279,eligCtpValue,GCI
Eligibility Type:1613,1279,eligCtpValue,GCI
Eligibility Type:1617,1279,eligCtpValue,GCI
Eligibility Type:2064,1279,eligCtpValue,GCI
Eligibility Type:495,1280,eligCtpValue,GCI
Eligibility Type:779,1280,eligCtpValue,GCI
Eligibility Type:1299,1280,eligCtpValue,GCI
Eligibility Type:1345,1280,eligCtpValue,GCI
Eligibility Type:1613,1280,eligCtpValue,GCI
Eligibility Type:2055,1280,eligCtpValue,GCI
Eligibility Type:286,1281,eligCtpValue,GCI
Eligibility Type:365,1281,eligCtpValue,GCI
Eligibility Type:366,1281,eligCtpValue,GCI
Eligibility Type:1299,1281,eligCtpValue,GCI
Eligibility Type:1345,1281,eligCtpValue,GCI
Eligibility Type:1390,1281,eligCtpValue,GCI
Eligibility Type:1613,1281,eligCtpValue,GCI
Eligibility Type:1617,1281,eligCtpValue,GCI
Eligibility Type:833,1284,eligCtpValue,GCI
Eligibility Type:1299,1284,eligCtpValue,GCI
Eligibility Type:1345,1284,eligCtpValue,GCI
Eligibility Type:1613,1284,eligCtpValue,GCI
Eligibility Type:2055,1284,eligCtpValue,GCI
Eligibility Type:2057,1284,eligCtpValue,GCI
Eligibility Type:831,1285,eligCtpValue,GCI
Eligibility Type:1299,1285,eligCtpValue,GCI
Eligibility Type:1345,1285,eligCtpValue,GCI
Eligibility Type:1613,1285,eligCtpValue,GCI
Eligibility Type:2055,1285,eligCtpValue,GCI
Eligibility Type:2057,1285,eligCtpValue,GCI
Eligibility Type:832,1286,eligCtpValue,GCI
Eligibility Type:1299,1286,eligCtpValue,GCI
Eligibility Type:1345,1286,eligCtpValue,GCI
Eligibility Type:1613,1286,eligCtpValue,GCI
Eligibility Type:2055,1286,eligCtpValue,GCI
Eligibility Type:832,1287,eligCtpValue,GCI
Eligibility Type:1299,1287,eligCtpValue,GCI
Eligibility Type:1345,1287,eligCtpValue,GCI
Eligibility Type:1613,1287,eligCtpValue,GCI
Eligibility Type:2055,1287,eligCtpValue,GCI
Eligibility Type:832,1288,eligCtpValue,GCI
Eligibility Type:1299,1288,eligCtpValue,GCI
Eligibility Type:1345,1288,eligCtpValue,GCI
Eligibility Type:1613,1288,eligCtpValue,GCI
Eligibility Type:2055,1288,eligCtpValue,GCI
Eligibility Type:832,1289,eligCtpValue,GCI
Eligibility Type:1299,1289,eligCtpValue,GCI
Eligibility Type:1345,1289,eligCtpValue,GCI
Eligibility Type:1613,1289,eligCtpValue,GCI
Eligibility Type:2055,1289,eligCtpValue,GCI
Eligibility Type:832,1290,eligCtpValue,GCI
Eligibility Type:1299,1290,eligCtpValue,GCI
Eligibility Type:1345,1290,eligCtpValue,GCI
Eligibility Type:1613,1290,eligCtpValue,GCI
Eligibility Type:2055,1290,eligCtpValue,GCI
Eligibility Type:832,1291,eligCtpValue,GCI
Eligibility Type:1299,1291,eligCtpValue,GCI
Eligibility Type:1345,1291,eligCtpValue,GCI
Eligibility Type:1613,1291,eligCtpValue,GCI
Eligibility Type:2055,1291,eligCtpValue,GCI
Eligibility Type:797,1292,eligCtpValue,GCI
Eligibility Type:1299,1292,eligCtpValue,GCI
Eligibility Type:1345,1292,eligCtpValue,GCI
Eligibility Type:1613,1292,eligCtpValue,GCI
Eligibility Type:796,1293,eligCtpValue,GCI
Eligibility Type:1299,1293,eligCtpValue,GCI
Eligibility Type:1345,1293,eligCtpValue,GCI
Eligibility Type:1613,1293,eligCtpValue,GCI
Eligibility Type:495,1294,eligCtpValue,GCI
Eligibility Type:816,1294,eligCtpValue,GCI
Eligibility Type:1299,1294,eligCtpValue,GCI
Eligibility Type:1345,1294,eligCtpValue,GCI
Eligibility Type:1613,1294,eligCtpValue,GCI
Eligibility Type:2055,1294,eligCtpValue,GCI
Eligibility Type:495,1295,eligCtpValue,GCI
Eligibility Type:816,1295,eligCtpValue,GCI
Eligibility Type:1299,1295,eligCtpValue,GCI
Eligibility Type:1345,1295,eligCtpValue,GCI
Eligibility Type:1613,1295,eligCtpValue,GCI
Eligibility Type:2055,1295,eligCtpValue,GCI
Eligibility Type:209,1296,eligCtpValue,GCI
Eligibility Type:495,1296,eligCtpValue,GCI
Eligibility Type:813,1296,eligCtpValue,GCI
Eligibility Type:1299,1296,eligCtpValue,GCI
Eligibility Type:1345,1296,eligCtpValue,GCI
Eligibility Type:1613,1296,eligCtpValue,GCI
Eligibility Type:2055,1296,eligCtpValue,GCI
Eligibility Type:209,1297,eligCtpValue,GCI
Eligibility Type:495,1297,eligCtpValue,GCI
Eligibility Type:813,1297,eligCtpValue,GCI
Eligibility Type:1142,1297,eligCtpValue,GCI
Eligibility Type:1299,1297,eligCtpValue,GCI
Eligibility Type:1345,1297,eligCtpValue,GCI
Eligibility Type:1613,1297,eligCtpValue,GCI
Eligibility Type:2055,1297,eligCtpValue,GCI
Eligibility Type:495,1298,eligCtpValue,GCI
Eligibility Type:818,1298,eligCtpValue,GCI
Eligibility Type:1299,1298,eligCtpValue,GCI
Eligibility Type:1345,1298,eligCtpValue,GCI
Eligibility Type:1613,1298,eligCtpValue,GCI
Eligibility Type:2055,1298,eligCtpValue,GCI
Eligibility Type:495,1299,eligCtpValue,GCI
Eligibility Type:818,1299,eligCtpValue,GCI
Eligibility Type:1299,1299,eligCtpValue,GCI
Eligibility Type:1345,1299,eligCtpValue,GCI
Eligibility Type:1613,1299,eligCtpValue,GCI
Eligibility Type:2055,1299,eligCtpValue,GCI
Eligibility Type:495,1300,eligCtpValue,GCI
Eligibility Type:812,1300,eligCtpValue,GCI
Eligibility Type:1299,1300,eligCtpValue,GCI
Eligibility Type:1345,1300,eligCtpValue,GCI
Eligibility Type:1613,1300,eligCtpValue,GCI
Eligibility Type:2055,1300,eligCtpValue,GCI
Eligibility Type:24,1301,eligCtpValue,GCI
Eligibility Type:286,1301,eligCtpValue,GCI
Eligibility Type:328,1301,eligCtpValue,GCI
Eligibility Type:366,1301,eligCtpValue,GCI
Eligibility Type:786,1301,eligCtpValue,GCI
Eligibility Type:1299,1301,eligCtpValue,GCI
Eligibility Type:1345,1301,eligCtpValue,GCI
Eligibility Type:1613,1301,eligCtpValue,GCI
Eligibility Type:1299,1304,eligCtpValue,GCI
Eligibility Type:1345,1304,eligCtpValue,GCI
Eligibility Type:1613,1304,eligCtpValue,GCI
Eligibility Type:1751,1304,eligCtpValue,GCI
Eligibility Type:843,1305,eligCtpValue,GCI
Eligibility Type:1299,1305,eligCtpValue,GCI
Eligibility Type:1345,1305,eligCtpValue,GCI
Eligibility Type:1613,1305,eligCtpValue,GCI
Eligibility Type:861,1306,eligCtpValue,GCI
Eligibility Type:1299,1306,eligCtpValue,GCI
Eligibility Type:1345,1306,eligCtpValue,GCI
Eligibility Type:1613,1306,eligCtpValue,GCI
Eligibility Type:13,1307,eligCtpValue,GCI
Eligibility Type:286,1307,eligCtpValue,GCI
Eligibility Type:328,1307,eligCtpValue,GCI
Eligibility Type:708,1307,eligCtpValue,GCI
Eligibility Type:786,1307,eligCtpValue,GCI
Eligibility Type:1299,1307,eligCtpValue,GCI
Eligibility Type:1345,1307,eligCtpValue,GCI
Eligibility Type:1613,1307,eligCtpValue,GCI
Eligibility Type:1299,1308,eligCtpValue,GCI
Eligibility Type:1345,1308,eligCtpValue,GCI
Eligibility Type:1613,1308,eligCtpValue,GCI
Eligibility Type:2074,1308,eligCtpValue,GCI
Eligibility Type:1299,1309,eligCtpValue,GCI
Eligibility Type:1345,1309,eligCtpValue,GCI
Eligibility Type:1613,1309,eligCtpValue,GCI
Eligibility Type:2074,1309,eligCtpValue,GCI
Eligibility Type:1299,1310,eligCtpValue,GCI
Eligibility Type:1345,1310,eligCtpValue,GCI
Eligibility Type:1613,1310,eligCtpValue,GCI
Eligibility Type:2074,1310,eligCtpValue,GCI
Eligibility Type:1299,1311,eligCtpValue,GCI
Eligibility Type:1345,1311,eligCtpValue,GCI
Eligibility Type:1613,1311,eligCtpValue,GCI
Eligibility Type:2074,1311,eligCtpValue,GCI
Eligibility Type:286,1312,eligCtpValue,GCI
Eligibility Type:328,1312,eligCtpValue,GCI
Eligibility Type:786,1312,eligCtpValue,GCI
Eligibility Type:1299,1312,eligCtpValue,GCI
Eligibility Type:1345,1312,eligCtpValue,GCI
Eligibility Type:1390,1312,eligCtpValue,GCI
Eligibility Type:1613,1312,eligCtpValue,GCI
Eligibility Type:856,1313,eligCtpValue,GCI
Eligibility Type:1299,1313,eligCtpValue,GCI
Eligibility Type:1345,1313,eligCtpValue,GCI
Eligibility Type:1613,1313,eligCtpValue,GCI
Eligibility Type:856,1318,eligCtpValue,GCI
Eligibility Type:1299,1318,eligCtpValue,GCI
Eligibility Type:1345,1318,eligCtpValue,GCI
Eligibility Type:1613,1318,eligCtpValue,GCI
Eligibility Type:856,1320,eligCtpValue,GCI
Eligibility Type:1299,1320,eligCtpValue,GCI
Eligibility Type:1345,1320,eligCtpValue,GCI
Eligibility Type:1613,1320,eligCtpValue,GCI
Eligibility Type:21,1321,eligCtpValue,GCI
Eligibility Type:856,1321,eligCtpValue,GCI
Eligibility Type:1299,1321,eligCtpValue,GCI
Eligibility Type:1345,1321,eligCtpValue,GCI
Eligibility Type:1613,1321,eligCtpValue,GCI
Eligibility Type:856,1322,eligCtpValue,GCI
Eligibility Type:1299,1322,eligCtpValue,GCI
Eligibility Type:1345,1322,eligCtpValue,GCI
Eligibility Type:1613,1322,eligCtpValue,GCI
Eligibility Type:21,1323,eligCtpValue,GCI
Eligibility Type:286,1323,eligCtpValue,GCI
Eligibility Type:328,1323,eligCtpValue,GCI
Eligibility Type:366,1323,eligCtpValue,GCI
Eligibility Type:776,1323,eligCtpValue,GCI
Eligibility Type:1299,1323,eligCtpValue,GCI
Eligibility Type:1345,1323,eligCtpValue,GCI
Eligibility Type:1613,1323,eligCtpValue,GCI
Eligibility Type:1832,1323,eligCtpValue,GCI
Eligibility Type:873,1333,eligCtpValue,GCI
Eligibility Type:974,1333,eligCtpValue,GCI
Eligibility Type:1299,1333,eligCtpValue,GCI
Eligibility Type:1345,1333,eligCtpValue,GCI
Eligibility Type:1533,1333,eligCtpValue,GCI
Eligibility Type:1613,1333,eligCtpValue,GCI
Eligibility Type:873,1334,eligCtpValue,GCI
Eligibility Type:974,1334,eligCtpValue,GCI
Eligibility Type:1299,1334,eligCtpValue,GCI
Eligibility Type:1345,1334,eligCtpValue,GCI
Eligibility Type:1533,1334,eligCtpValue,GCI
Eligibility Type:1613,1334,eligCtpValue,GCI
Eligibility Type:873,1335,eligCtpValue,GCI
Eligibility Type:974,1335,eligCtpValue,GCI
Eligibility Type:1299,1335,eligCtpValue,GCI
Eligibility Type:1345,1335,eligCtpValue,GCI
Eligibility Type:1533,1335,eligCtpValue,GCI
Eligibility Type:1613,1335,eligCtpValue,GCI
Eligibility Type:873,1336,eligCtpValue,GCI
Eligibility Type:974,1336,eligCtpValue,GCI
Eligibility Type:1299,1336,eligCtpValue,GCI
Eligibility Type:1345,1336,eligCtpValue,GCI
Eligibility Type:1533,1336,eligCtpValue,GCI
Eligibility Type:1613,1336,eligCtpValue,GCI
Eligibility Type:728,1337,eligCtpValue,GCI
Eligibility Type:888,1337,eligCtpValue,GCI
Eligibility Type:1299,1337,eligCtpValue,GCI
Eligibility Type:1345,1337,eligCtpValue,GCI
Eligibility Type:1613,1337,eligCtpValue,GCI
Eligibility Type:728,1338,eligCtpValue,GCI
Eligibility Type:888,1338,eligCtpValue,GCI
Eligibility Type:1299,1338,eligCtpValue,GCI
Eligibility Type:1345,1338,eligCtpValue,GCI
Eligibility Type:1613,1338,eligCtpValue,GCI
Eligibility Type:728,1339,eligCtpValue,GCI
Eligibility Type:888,1339,eligCtpValue,GCI
Eligibility Type:1299,1339,eligCtpValue,GCI
Eligibility Type:1345,1339,eligCtpValue,GCI
Eligibility Type:1613,1339,eligCtpValue,GCI
Eligibility Type:728,1340,eligCtpValue,GCI
Eligibility Type:888,1340,eligCtpValue,GCI
Eligibility Type:1299,1340,eligCtpValue,GCI
Eligibility Type:1345,1340,eligCtpValue,GCI
Eligibility Type:1613,1340,eligCtpValue,GCI
Eligibility Type:728,1341,eligCtpValue,GCI
Eligibility Type:888,1341,eligCtpValue,GCI
Eligibility Type:1299,1341,eligCtpValue,GCI
Eligibility Type:1345,1341,eligCtpValue,GCI
Eligibility Type:1613,1341,eligCtpValue,GCI
Eligibility Type:591,1342,eligCtpValue,GCI
Eligibility Type:1228,1342,eligCtpValue,GCI
Eligibility Type:1299,1342,eligCtpValue,GCI
Eligibility Type:1345,1342,eligCtpValue,GCI
Eligibility Type:1613,1342,eligCtpValue,GCI
Eligibility Type:591,1343,eligCtpValue,GCI
Eligibility Type:1228,1343,eligCtpValue,GCI
Eligibility Type:1299,1343,eligCtpValue,GCI
Eligibility Type:1345,1343,eligCtpValue,GCI
Eligibility Type:1613,1343,eligCtpValue,GCI
Eligibility Type:591,1344,eligCtpValue,GCI
Eligibility Type:1228,1344,eligCtpValue,GCI
Eligibility Type:1299,1344,eligCtpValue,GCI
Eligibility Type:1345,1344,eligCtpValue,GCI
Eligibility Type:1613,1344,eligCtpValue,GCI
Eligibility Type:591,1345,eligCtpValue,GCI
Eligibility Type:1228,1345,eligCtpValue,GCI
Eligibility Type:1299,1345,eligCtpValue,GCI
Eligibility Type:1345,1345,eligCtpValue,GCI
Eligibility Type:1613,1345,eligCtpValue,GCI
Eligibility Type:322,1347,eligCtpValue,GCI
Eligibility Type:324,1347,eligCtpValue,GCI
Eligibility Type:897,1347,eligCtpValue,GCI
Eligibility Type:1299,1347,eligCtpValue,GCI
Eligibility Type:1345,1347,eligCtpValue,GCI
Eligibility Type:1613,1347,eligCtpValue,GCI
Eligibility Type:2055,1347,eligCtpValue,GCI
Eligibility Type:2078,1347,eligCtpValue,GCI
Eligibility Type:34,1349,eligCtpValue,GCI
Eligibility Type:322,1349,eligCtpValue,GCI
Eligibility Type:323,1349,eligCtpValue,GCI
Eligibility Type:897,1349,eligCtpValue,GCI
Eligibility Type:1299,1349,eligCtpValue,GCI
Eligibility Type:1345,1349,eligCtpValue,GCI
Eligibility Type:1613,1349,eligCtpValue,GCI
Eligibility Type:1921,1349,eligCtpValue,GCI
Eligibility Type:2055,1349,eligCtpValue,GCI
Eligibility Type:286,1350,eligCtpValue,GCI
Eligibility Type:322,1350,eligCtpValue,GCI
Eligibility Type:324,1350,eligCtpValue,GCI
Eligibility Type:717,1350,eligCtpValue,GCI
Eligibility Type:897,1350,eligCtpValue,GCI
Eligibility Type:1299,1350,eligCtpValue,GCI
Eligibility Type:1345,1350,eligCtpValue,GCI
Eligibility Type:1604,1350,eligCtpValue,GCI
Eligibility Type:1613,1350,eligCtpValue,GCI
Eligibility Type:2060,1350,eligCtpValue,GCI
Eligibility Type:286,1386,eligCtpValue,GCI
Eligibility Type:1217,1386,eligCtpValue,GCI
Eligibility Type:1299,1386,eligCtpValue,GCI
Eligibility Type:1332,1386,eligCtpValue,GCI
Eligibility Type:1345,1386,eligCtpValue,GCI
Eligibility Type:1613,1386,eligCtpValue,GCI
Eligibility Type:1971,1386,eligCtpValue,GCI
Eligibility Type:2060,1386,eligCtpValue,GCI
Eligibility Type:286,1387,eligCtpValue,GCI
Eligibility Type:1217,1387,eligCtpValue,GCI
Eligibility Type:1299,1387,eligCtpValue,GCI
Eligibility Type:1332,1387,eligCtpValue,GCI
Eligibility Type:1345,1387,eligCtpValue,GCI
Eligibility Type:1613,1387,eligCtpValue,GCI
Eligibility Type:1971,1387,eligCtpValue,GCI
Eligibility Type:2060,1387,eligCtpValue,GCI
Eligibility Type:286,1388,eligCtpValue,GCI
Eligibility Type:1217,1388,eligCtpValue,GCI
Eligibility Type:1299,1388,eligCtpValue,GCI
Eligibility Type:1332,1388,eligCtpValue,GCI
Eligibility Type:1345,1388,eligCtpValue,GCI
Eligibility Type:1613,1388,eligCtpValue,GCI
Eligibility Type:1971,1388,eligCtpValue,GCI
Eligibility Type:2060,1388,eligCtpValue,GCI
Eligibility Type:286,1389,eligCtpValue,GCI
Eligibility Type:1217,1389,eligCtpValue,GCI
Eligibility Type:1299,1389,eligCtpValue,GCI
Eligibility Type:1332,1389,eligCtpValue,GCI
Eligibility Type:1345,1389,eligCtpValue,GCI
Eligibility Type:1613,1389,eligCtpValue,GCI
Eligibility Type:1971,1389,eligCtpValue,GCI
Eligibility Type:2060,1389,eligCtpValue,GCI
Eligibility Type:130,1390,eligCtpValue,GCI
Eligibility Type:286,1390,eligCtpValue,GCI
Eligibility Type:1218,1390,eligCtpValue,GCI
Eligibility Type:1299,1390,eligCtpValue,GCI
Eligibility Type:1332,1390,eligCtpValue,GCI
Eligibility Type:1345,1390,eligCtpValue,GCI
Eligibility Type:1613,1390,eligCtpValue,GCI
Eligibility Type:2060,1390,eligCtpValue,GCI
Eligibility Type:130,1391,eligCtpValue,GCI
Eligibility Type:286,1391,eligCtpValue,GCI
Eligibility Type:1218,1391,eligCtpValue,GCI
Eligibility Type:1299,1391,eligCtpValue,GCI
Eligibility Type:1332,1391,eligCtpValue,GCI
Eligibility Type:1345,1391,eligCtpValue,GCI
Eligibility Type:1613,1391,eligCtpValue,GCI
Eligibility Type:2060,1391,eligCtpValue,GCI
Eligibility Type:130,1392,eligCtpValue,GCI
Eligibility Type:286,1392,eligCtpValue,GCI
Eligibility Type:1218,1392,eligCtpValue,GCI
Eligibility Type:1299,1392,eligCtpValue,GCI
Eligibility Type:1332,1392,eligCtpValue,GCI
Eligibility Type:1345,1392,eligCtpValue,GCI
Eligibility Type:1613,1392,eligCtpValue,GCI
Eligibility Type:2060,1392,eligCtpValue,GCI
Eligibility Type:130,1393,eligCtpValue,GCI
Eligibility Type:286,1393,eligCtpValue,GCI
Eligibility Type:1218,1393,eligCtpValue,GCI
Eligibility Type:1299,1393,eligCtpValue,GCI
Eligibility Type:1332,1393,eligCtpValue,GCI
Eligibility Type:1345,1393,eligCtpValue,GCI
Eligibility Type:1613,1393,eligCtpValue,GCI
Eligibility Type:2060,1393,eligCtpValue,GCI
Eligibility Type:340,1395,eligCtpValue,GCI
Eligibility Type:667,1395,eligCtpValue,GCI
Eligibility Type:899,1395,eligCtpValue,GCI
Eligibility Type:1299,1395,eligCtpValue,GCI
Eligibility Type:1345,1395,eligCtpValue,GCI
Eligibility Type:1456,1395,eligCtpValue,GCI
Eligibility Type:1613,1395,eligCtpValue,GCI
Eligibility Type:2055,1395,eligCtpValue,GCI
Eligibility Type:1299,1396,eligCtpValue,GCI
Eligibility Type:1328,1396,eligCtpValue,GCI
Eligibility Type:1345,1396,eligCtpValue,GCI
Eligibility Type:1453,1396,eligCtpValue,GCI
Eligibility Type:1613,1396,eligCtpValue,GCI
Eligibility Type:2055,1396,eligCtpValue,GCI
Eligibility Type:792,1403,eligCtpValue,GCI
Eligibility Type:824,1403,eligCtpValue,GCI
Eligibility Type:1299,1403,eligCtpValue,GCI
Eligibility Type:1345,1403,eligCtpValue,GCI
Eligibility Type:1353,1403,eligCtpValue,GCI
Eligibility Type:1613,1403,eligCtpValue,GCI
Eligibility Type:2055,1403,eligCtpValue,GCI
Eligibility Type:2083,1403,eligCtpValue,GCI
Eligibility Type:286,1405,eligCtpValue,GCI
Eligibility Type:987,1405,eligCtpValue,GCI
Eligibility Type:1217,1405,eligCtpValue,GCI
Eligibility Type:1299,1405,eligCtpValue,GCI
Eligibility Type:1332,1405,eligCtpValue,GCI
Eligibility Type:1345,1405,eligCtpValue,GCI
Eligibility Type:1613,1405,eligCtpValue,GCI
Eligibility Type:1968,1405,eligCtpValue,GCI
Eligibility Type:2060,1405,eligCtpValue,GCI
Eligibility Type:1299,1406,eligCtpValue,GCI
Eligibility Type:1345,1406,eligCtpValue,GCI
Eligibility Type:1613,1406,eligCtpValue,GCI
Eligibility Type:1770,1406,eligCtpValue,GCI
Eligibility Type:1299,1407,eligCtpValue,GCI
Eligibility Type:1345,1407,eligCtpValue,GCI
Eligibility Type:1613,1407,eligCtpValue,GCI
Eligibility Type:1770,1407,eligCtpValue,GCI
Eligibility Type:1299,1408,eligCtpValue,GCI
Eligibility Type:1345,1408,eligCtpValue,GCI
Eligibility Type:1613,1408,eligCtpValue,GCI
Eligibility Type:1770,1408,eligCtpValue,GCI
Eligibility Type:1299,1409,eligCtpValue,GCI
Eligibility Type:1345,1409,eligCtpValue,GCI
Eligibility Type:1613,1409,eligCtpValue,GCI
Eligibility Type:1770,1409,eligCtpValue,GCI
Eligibility Type:436,1410,eligCtpValue,GCI
Eligibility Type:1299,1410,eligCtpValue,GCI
Eligibility Type:1345,1410,eligCtpValue,GCI
Eligibility Type:1613,1410,eligCtpValue,GCI
Eligibility Type:436,1411,eligCtpValue,GCI
Eligibility Type:1299,1411,eligCtpValue,GCI
Eligibility Type:1345,1411,eligCtpValue,GCI
Eligibility Type:1613,1411,eligCtpValue,GCI
Eligibility Type:436,1412,eligCtpValue,GCI
Eligibility Type:1299,1412,eligCtpValue,GCI
Eligibility Type:1345,1412,eligCtpValue,GCI
Eligibility Type:1613,1412,eligCtpValue,GCI
Eligibility Type:436,1413,eligCtpValue,GCI
Eligibility Type:1299,1413,eligCtpValue,GCI
Eligibility Type:1345,1413,eligCtpValue,GCI
Eligibility Type:1613,1413,eligCtpValue,GCI
Eligibility Type:436,1414,eligCtpValue,GCI
Eligibility Type:1299,1414,eligCtpValue,GCI
Eligibility Type:1345,1414,eligCtpValue,GCI
Eligibility Type:1613,1414,eligCtpValue,GCI
Eligibility Type:1299,1430,eligCtpValue,GCI
Eligibility Type:1345,1430,eligCtpValue,GCI
Eligibility Type:1613,1430,eligCtpValue,GCI
Eligibility Type:2072,1430,eligCtpValue,GCI
Eligibility Type:777,1432,eligCtpValue,GCI
Eligibility Type:1299,1432,eligCtpValue,GCI
Eligibility Type:1345,1432,eligCtpValue,GCI
Eligibility Type:1613,1432,eligCtpValue,GCI
Eligibility Type:2055,1432,eligCtpValue,GCI
Eligibility Type:425,1433,eligCtpValue,GCI
Eligibility Type:947,1433,eligCtpValue,GCI
Eligibility Type:1299,1433,eligCtpValue,GCI
Eligibility Type:1345,1433,eligCtpValue,GCI
Eligibility Type:1613,1433,eligCtpValue,GCI
Eligibility Type:2053,1433,eligCtpValue,GCI
Eligibility Type:425,1434,eligCtpValue,GCI
Eligibility Type:947,1434,eligCtpValue,GCI
Eligibility Type:1299,1434,eligCtpValue,GCI
Eligibility Type:1345,1434,eligCtpValue,GCI
Eligibility Type:1613,1434,eligCtpValue,GCI
Eligibility Type:2053,1434,eligCtpValue,GCI
Eligibility Type:425,1435,eligCtpValue,GCI
Eligibility Type:947,1435,eligCtpValue,GCI
Eligibility Type:1299,1435,eligCtpValue,GCI
Eligibility Type:1345,1435,eligCtpValue,GCI
Eligibility Type:1613,1435,eligCtpValue,GCI
Eligibility Type:2053,1435,eligCtpValue,GCI
Eligibility Type:425,1436,eligCtpValue,GCI
Eligibility Type:947,1436,eligCtpValue,GCI
Eligibility Type:1299,1436,eligCtpValue,GCI
Eligibility Type:1345,1436,eligCtpValue,GCI
Eligibility Type:1613,1436,eligCtpValue,GCI
Eligibility Type:2053,1436,eligCtpValue,GCI
Eligibility Type:424,1437,eligCtpValue,GCI
