conceptid,Value,ValueType,Provider
CTP:1280,"Transportation; Community Planning and Development",AreaofSignificance,GCI
CTP:585,"Commerce",AreaofSignificance,GCI
CTP:739,"Communications, Entertainment, Industry",AreaofSignificance,GCI
CTP:43,"Architecture",AreaofSignificance,GCI
CTP:1334,"Religion, Ethnic Heritage",AreaofSignificance,GCI
CTP:1330,"Social History, Ethnic Heritage",AreaofSignificance,GCI
CTP:1269,"Community Planning and Development",AreaofSignificance,GCI
CTP:1271,"Community Planning and Development",AreaofSignificance,GCI
CTP:1267,"Community Planning and Development",AreaofSignificance,GCI
CTP:1268,"Community Planning and Development",AreaofSignificance,GCI
CTP:6,"Engineering",AreaofSignificance,GCI
CTP:500,"Architecture",AreaofSignificance,GCI
CTP:499,"Architecture",AreaofSignificance,GCI
CTP:496,"Architecture",AreaofSignificance,GCI
CTP:489,"Architecture",AreaofSignificance,GCI
CTP:488,"Architecture",AreaofSignificance,GCI
CTP:497,"Architecture",AreaofSignificance,GCI
CTP:147,"Architecture",AreaofSignificance,GCI
CTP:149,"Architecture",AreaofSignificance,GCI
CTP:192,"Architecture",AreaofSignificance,GCI
CTP:511,"Architecture",AreaofSignificance,GCI
CTP:515,"Architecture",AreaofSignificance,GCI
CTP:1338,"Social History, Ethnic Heritage",AreaofSignificance,GCI
CTP:636,"Commerce, Transportation",AreaofSignificance,GCI
CTP:228,"Architecture",AreaofSignificance,GCI
CTP:234,"Architecture",AreaofSignificance,GCI
CTP:235,"Architecture",AreaofSignificance,GCI
CTP:62,"Architecture",AreaofSignificance,GCI
CTP:64,"Architecture",AreaofSignificance,GCI
CTP:63,"Architecture",AreaofSignificance,GCI
CTP:613,"Entertainment/Recreation; Social History",AreaofSignificance,GCI
CTP:614,"Entertainment/Recreation; Social History",AreaofSignificance,GCI
CTP:616,"Entertainment/Recreation; Social History",AreaofSignificance,GCI
CTP:615,"Entertainment/Recreation; Social History",AreaofSignificance,GCI
CTP:714,"Commerce, Entertainment, Industry",AreaofSignificance,GCI
CTP:829,"Industry",AreaofSignificance,GCI
CTP:18,"Architecture",AreaofSignificance,GCI
CTP:19,"Architecture",AreaofSignificance,GCI
CTP:20,"Architecture",AreaofSignificance,GCI
CTP:1173,"Education, Social History",AreaofSignificance,GCI
CTP:736,"Communications, Entertainment, Industry",AreaofSignificance,GCI
CTP:735,"Communications, Entertainment, Industry",AreaofSignificance,GCI
CTP:27,"Architecture",AreaofSignificance,GCI
CTP:713,"Communications, Entertainment, Industry",AreaofSignificance,GCI
CTP:922,"A/1/1",Criteria,GCI
CTP:918,"A/1/1",Criteria,GCI
CTP:920,"A/1/1",Criteria,GCI
CTP:919,"A/1/1",Criteria,GCI
CTP:928,"B/2/2",Criteria,GCI
CTP:924,"B/2/2",Criteria,GCI
CTP:926,"B/2/2",Criteria,GCI
CTP:925,"B/2/2",Criteria,GCI
CTP:29,"C/3/3",Criteria,GCI
CTP:31,"C/3/3",Criteria,GCI
CTP:30,"C/3/3",Criteria,GCI
CTP:39,"C/3/3",Criteria,GCI
CTP:35,"C/3/3",Criteria,GCI
CTP:38,"C/3/3",Criteria,GCI
CTP:37,"C/3/3",Criteria,GCI
CTP:36,"C/3/3",Criteria,GCI
CTP:41,"C/3/3",Criteria,GCI
CTP:44,"C/3/3",Criteria,GCI
CTP:42,"C/3/3",Criteria,GCI
CTP:1470,"A/1/1",Criteria,GCI
CTP:1466,"A/1/1",Criteria,GCI
CTP:1468,"A/1/1",Criteria,GCI
CTP:1467,"A/1/1",Criteria,GCI
CTP:1476,"B/2/2",Criteria,GCI
CTP:1472,"B/2/2",Criteria,GCI
CTP:1474,"B/2/2",Criteria,GCI
CTP:1473,"B/2/2",Criteria,GCI
CTP:882,"A/1/1",Criteria,GCI
CTP:881,"A/1/1",Criteria,GCI
CTP:871,"A/1/1",Criteria,GCI
CTP:877,"A/1/1",Criteria,GCI
CTP:874,"A/1/1",Criteria,GCI
CTP:901,"B/2/2",Criteria,GCI
CTP:900,"B/2/2",Criteria,GCI
CTP:890,"B/2/2",Criteria,GCI
CTP:896,"B/2/2",Criteria,GCI
CTP:893,"B/2/2",Criteria,GCI
CTP:867,"C/3/3",Criteria,GCI
CTP:866,"C/3/3",Criteria,GCI
CTP:856,"C/3/3",Criteria,GCI
CTP:862,"C/3/3",Criteria,GCI
CTP:859,"C/3/3",Criteria,GCI
CTP:885,"D/4/4",Criteria,GCI
CTP:886,"D/4/4",Criteria,GCI
CTP:47,"C/3/3",Criteria,GCI
CTP:54,"C/3/3",Criteria,GCI
CTP:52,"C/3/3",Criteria,GCI
CTP:53,"C/3/3",Criteria,GCI
CTP:909,"A/1/1",Criteria,GCI
CTP:905,"A/1/1",Criteria,GCI
CTP:907,"A/1/1",Criteria,GCI
CTP:906,"A/1/1",Criteria,GCI
CTP:915,"B/2/2",Criteria,GCI
CTP:911,"B/2/2",Criteria,GCI
CTP:913,"B/2/2",Criteria,GCI
CTP:912,"B/2/2",Criteria,GCI
CTP:60,"C/3/3",Criteria,GCI
CTP:57,"C/3/3",Criteria,GCI
CTP:59,"C/3/3",Criteria,GCI
CTP:58,"C/3/3",Criteria,GCI
CTP:65,"C/3/3",Criteria,GCI
CTP:68,"C/3/3",Criteria,GCI
CTP:67,"C/3/3",Criteria,GCI
CTP:74,"C/3/3",Criteria,GCI
CTP:75,"C/3/3",Criteria,GCI
CTP:80,"C/3/3",Criteria,GCI
CTP:77,"C/3/3",Criteria,GCI
CTP:79,"C/3/3",Criteria,GCI
CTP:78,"C/3/3",Criteria,GCI
CTP:70,"C/3/3",Criteria,GCI
CTP:72,"C/3/3",Criteria,GCI
CTP:71,"C/3/3",Criteria,GCI
CTP:935,"A/1/1",Criteria,GCI
CTP:931,"A/1/1",Criteria,GCI
CTP:933,"A/1/1",Criteria,GCI
CTP:932,"A/1/1",Criteria,GCI
CTP:941,"B/2/2",Criteria,GCI
CTP:937,"B/2/2",Criteria,GCI
CTP:939,"B/2/2",Criteria,GCI
CTP:938,"B/2/2",Criteria,GCI
CTP:948,"A/1/1",Criteria,GCI
CTP:944,"A/1/1",Criteria,GCI
CTP:946,"A/1/1",Criteria,GCI
CTP:945,"A/1/1",Criteria,GCI
CTP:954,"B/2/2",Criteria,GCI
CTP:950,"B/2/2",Criteria,GCI
CTP:952,"B/2/2",Criteria,GCI
CTP:951,"B/2/2",Criteria,GCI
CTP:961,"A/1/1",Criteria,GCI
CTP:957,"A/1/1",Criteria,GCI
CTP:959,"A/1/1",Criteria,GCI
CTP:958,"A/1/1",Criteria,GCI
CTP:967,"B/2/2",Criteria,GCI
CTP:963,"B/2/2",Criteria,GCI
CTP:965,"B/2/2",Criteria,GCI
CTP:964,"B/2/2",Criteria,GCI
CTP:974,"A/1/1",Criteria,GCI
CTP:970,"A/1/1",Criteria,GCI
CTP:972,"A/1/1",Criteria,GCI
CTP:971,"A/1/1",Criteria,GCI
CTP:980,"B/2/2",Criteria,GCI
CTP:976,"B/2/2",Criteria,GCI
CTP:978,"B/2/2",Criteria,GCI
CTP:977,"B/2/2",Criteria,GCI
CTP:987,"A/1/1",Criteria,GCI
CTP:983,"A/1/1",Criteria,GCI
CTP:985,"A/1/1",Criteria,GCI
CTP:984,"A/1/1",Criteria,GCI
CTP:993,"B/2/2",Criteria,GCI
CTP:989,"B/2/2",Criteria,GCI
CTP:991,"B/2/2",Criteria,GCI
CTP:990,"B/2/2",Criteria,GCI
CTP:1000,"A/1/1",Criteria,GCI
CTP:996,"A/1/1",Criteria,GCI
CTP:998,"A/1/1",Criteria,GCI
CTP:997,"A/1/1",Criteria,GCI
CTP:1006,"B/2/2",Criteria,GCI
CTP:1002,"B/2/2",Criteria,GCI
CTP:1004,"B/2/2",Criteria,GCI
CTP:1003,"B/2/2",Criteria,GCI
CTP:1013,"A/1/1",Criteria,GCI
CTP:1009,"A/1/1",Criteria,GCI
CTP:1011,"A/1/1",Criteria,GCI
CTP:1010,"A/1/1",Criteria,GCI
CTP:1019,"B/2/2",Criteria,GCI
CTP:1015,"B/2/2",Criteria,GCI
CTP:1017,"B/2/2",Criteria,GCI
CTP:1016,"B/2/2",Criteria,GCI
CTP:1026,"A/1/1",Criteria,GCI
CTP:1022,"A/1/1",Criteria,GCI
CTP:1024,"A/1/1",Criteria,GCI
CTP:1023,"A/1/1",Criteria,GCI
CTP:1032,"B/2/2",Criteria,GCI
CTP:1028,"B/2/2",Criteria,GCI
CTP:1030,"B/2/2",Criteria,GCI
CTP:1029,"B/2/2",Criteria,GCI
CTP:1375,"C/3/3",Criteria,GCI
CTP:1359,"C/3/3",Criteria,GCI
CTP:1360,"C/3/3",Criteria,GCI
CTP:1362,"C/3/3",Criteria,GCI
CTP:1361,"C/3/3",Criteria,GCI
CTP:1356,"C/3/3",Criteria,GCI
CTP:1354,"C/3/3",Criteria,GCI
CTP:1355,"C/3/3",Criteria,GCI
CTP:1372,"A/C; 1/3; 1/3",Criteria,GCI
CTP:138,"C/3/3",Criteria,GCI
CTP:137,"C/3/3",Criteria,GCI
CTP:135,"C/3/3",Criteria,GCI
CTP:134,"C/3/3",Criteria,GCI
CTP:152,"C/3/3",Criteria,GCI
CTP:151,"C/3/3",Criteria,GCI
CTP:148,"C/3/3",Criteria,GCI
CTP:144,"C/3/3",Criteria,GCI
CTP:143,"C/3/3",Criteria,GCI
CTP:141,"C/3/3",Criteria,GCI
CTP:126,"C/3/3",Criteria,GCI
CTP:131,"C/3/3",Criteria,GCI
CTP:129,"C/3/3",Criteria,GCI
CTP:115,"A/1/1 & C/3/3",Criteria,GCI
CTP:103,"A/C;1/3;1/3",Criteria,GCI
CTP:112,"A/C; 1/3; 1/3",Criteria,GCI
CTP:106,"A/C; 1/3; 1/3",Criteria,GCI
CTP:107,"A/C; 1/3; 1/3",Criteria,GCI
CTP:108,"A/C; 1/3; 1/3",Criteria,GCI
CTP:110,"A/C; 1/3; 1/3",Criteria,GCI
CTP:118,"A/C; 1/3; 1/3",Criteria,GCI
CTP:100,"A/1/1 & C/3/3",Criteria,GCI
CTP:98,"A/1/1 & C/3/3",Criteria,GCI
CTP:121,"A/1/1&C/3/3",Criteria,GCI
CTP:1192,"A/C; 1/3; 1/3",Criteria,GCI
CTP:1192,"A/1/1 & C/3/3",Criteria,GCI
CTP:754,"B/2/2",Criteria,GCI
CTP:753,"B/2/2",Criteria,GCI
CTP:725,"A/1/1",Criteria,GCI
CTP:722,"A/1/1",Criteria,GCI
CTP:721,"A/1/1",Criteria,GCI
CTP:729,"A/1/1",Criteria,GCI
CTP:728,"A/1/1",Criteria,GCI
CTP:607,"A/1/1",Criteria,GCI
CTP:619,"A/1/1",Criteria,GCI
CTP:732,"A/1/1",Criteria,GCI
CTP:33,"C/3/3",Criteria,GCI
CTP:546,"A/C; 1/3; 1/3",Criteria,GCI
CTP:545,"A/C; 1/3; 1/3",Criteria,GCI
CTP:547,"A/C; 1/3; 1/3",Criteria,GCI
CTP:548,"A/C; 1/3; 1/3",Criteria,GCI
CTP:550,"A/C; 1/3; 1/3",Criteria,GCI
CTP:549,"A/C; 1/3; 1/3",Criteria,GCI
CTP:610,"A/C; 1/3; 1/3",Criteria,GCI
CTP:743,"A/1/1",Criteria,GCI
CTP:744,"A/1/1",Criteria,GCI
CTP:742,"A/1/1",Criteria,GCI
CTP:717,"A/1/1",Criteria,GCI
CTP:1169,"A/1/1",Criteria,GCI
CTP:1165,"A/1/1",Criteria,GCI
CTP:1167,"A/1/1",Criteria,GCI
CTP:1163,"A/1/1",Criteria,GCI
CTP:1164,"A/1/1",Criteria,GCI
CTP:1171,"A/1/1",Criteria,GCI
CTP:1162,"A/1/1",Criteria,GCI
CTP:1170,"A/1/1",Criteria,GCI
CTP:1160,"A/1/1",Criteria,GCI
CTP:1166,"A/1/1",Criteria,GCI
CTP:1159,"A/1/1",Criteria,GCI
CTP:1161,"A/1/1",Criteria,GCI
CTP:1168,"A/1/1",Criteria,GCI
CTP:1186,"B/2/2",Criteria,GCI
CTP:1182,"B/2/2",Criteria,GCI
CTP:1184,"B/2/2",Criteria,GCI
CTP:1180,"B/2/2",Criteria,GCI
CTP:1181,"B/2/2",Criteria,GCI
CTP:1188,"B/2/2",Criteria,GCI
CTP:1179,"B/2/2",Criteria,GCI
CTP:1187,"B/2/2",Criteria,GCI
CTP:1177,"B/2/2",Criteria,GCI
CTP:1183,"B/2/2",Criteria,GCI
CTP:1176,"B/2/2",Criteria,GCI
CTP:1178,"B/2/2",Criteria,GCI
CTP:1185,"B/2/2",Criteria,GCI
CTP:1220,"A/C; 1/3; 1/3",Criteria,GCI
CTP:1223,"A/C; 1/3; 1/3",Criteria,GCI
CTP:1221,"A/C; 1/3; 1/3",Criteria,GCI
CTP:1222,"A/C; 1/3; 1/3",Criteria,GCI
CTP:1216,"A/C; 1/3; 1/3",Criteria,GCI
CTP:1218,"A/C; 1/3; 1/3",Criteria,GCI
CTP:1217,"A/C; 1/3; 1/3",Criteria,GCI
CTP:1219,"A/C; 1/3; 1/3",Criteria,GCI
CTP:1151,"A/1/1 & C/3/3",Criteria,GCI
CTP:1156,"A/1/1 & C/3/3",Criteria,GCI
CTP:271,"C/3/3",Criteria,GCI
CTP:270,"C/3/3",Criteria,GCI
CTP:267,"C/3/3",Criteria,GCI
CTP:266,"C/3/3",Criteria,GCI
CTP:265,"C/3/3",Criteria,GCI
CTP:323,"A/1/1 & C/3/3",Criteria,GCI
CTP:321,"A/1/1 & C/3/3",Criteria,GCI
CTP:302,"A/1/1 & C/3/3",Criteria,GCI
CTP:333,"A/1/1 & C/3/3",Criteria,GCI
CTP:292,"A/1/1 & C/3/3",Criteria,GCI
CTP:330,"A/1/1 & C/3/3",Criteria,GCI
CTP:318,"A/1/1 & C/3/3",Criteria,GCI
CTP:317,"A/1/1 & C/3/3",Criteria,GCI
CTP:315,"A/1/1 & C/3/3",Criteria,GCI
CTP:314,"A/1/1 & C/3/3",Criteria,GCI
CTP:312,"A/1/1 & C/3/3",Criteria,GCI
CTP:311,"A/1/1 & C/3/3",Criteria,GCI
CTP:305,"A/1/1 & C/3/3",Criteria,GCI
CTP:340,"A/1/1 & C/3/3",Criteria,GCI
CTP:336,"A/1/1 & C/3/3",Criteria,GCI
CTP:502,"C/3/3",Criteria,GCI
CTP:503,"C/3/3",Criteria,GCI
CTP:504,"C/3/3",Criteria,GCI
CTP:505,"C/3/3",Criteria,GCI
CTP:357,"C/3/3",Criteria,GCI
CTP:355,"C/3/3",Criteria,GCI
CTP:356,"C/3/3",Criteria,GCI
CTP:461,"C/3/3",Criteria,GCI
CTP:460,"C/3/3",Criteria,GCI
CTP:456,"C/3/3",Criteria,GCI
CTP:457,"C/3/3",Criteria,GCI
CTP:1117,"B/2/2",Criteria,GCI
CTP:1116,"B/2/2",Criteria,GCI
CTP:1112,"B/2/2",Criteria,GCI
CTP:1111,"B/2/2",Criteria,GCI
CTP:1113,"B/2/2",Criteria,GCI
CTP:1123,"A/1/1",Criteria,GCI
CTP:458,"C/3/3",Criteria,GCI
CTP:459,"C/3/3",Criteria,GCI
CTP:411,"C/3/3",Criteria,GCI
CTP:349,"C/3/3",Criteria,GCI
CTP:346,"C/3/3",Criteria,GCI
CTP:345,"C/3/3",Criteria,GCI
CTP:348,"C/3/3",Criteria,GCI
CTP:343,"C/3/3",Criteria,GCI
CTP:362,"C/3/3",Criteria,GCI
CTP:361,"C/3/3",Criteria,GCI
CTP:359,"C/3/3",Criteria,GCI
CTP:366,"C/3/3",Criteria,GCI
CTP:353,"C/3/3",Criteria,GCI
CTP:351,"C/3/3",Criteria,GCI
CTP:352,"C/3/3",Criteria,GCI
CTP:589,"A/1/1 & C/3/3",Criteria,GCI
CTP:588,"A/1/1 & C/3/3",Criteria,GCI
CTP:556,"B/2/2",Criteria,GCI
CTP:559,"B/2/2",Criteria,GCI
CTP:558,"B/2/2",Criteria,GCI
CTP:602,"A/1/1&C/3/3",Criteria,GCI
CTP:621,"A/1/1",Criteria,GCI
CTP:642,"A/1/1 & C/3/3",Criteria,GCI
CTP:528,"A/1/1 & C/3/3",Criteria,GCI
CTP:527,"A/1/1 & C/3/3",Criteria,GCI
CTP:529,"A/1/1 & C/3/3",Criteria,GCI
CTP:630,"A/1/1&C/3/3",Criteria,GCI
CTP:624,"A/1/1&C/3/3",Criteria,GCI
CTP:627,"A/1/1 & C/3/3",Criteria,GCI
CTP:626,"A/1/1 & C/3/3",Criteria,GCI
CTP:625,"A/1/1&C/3/3",Criteria,GCI
CTP:50,"C/3/3",Criteria,GCI
CTP:49,"C/3/3",Criteria,GCI
CTP:12,"C/3/3",Criteria,GCI
CTP:13,"C/3/3",Criteria,GCI
CTP:15,"C/3/3",Criteria,GCI
CTP:16,"C/3/3",Criteria,GCI
CTP:17,"C/3/3",Criteria,GCI
CTP:22,"C/3/3",Criteria,GCI
CTP:23,"C/3/3",Criteria,GCI
CTP:308,"A/1/1",Criteria,GCI
CTP:1451,"A/1/1",Criteria,GCI
CTP:299,"A/1/1",Criteria,GCI
CTP:298,"A/1/1",Criteria,GCI
CTP:297,"A/1/1",Criteria,GCI
CTP:289,"C/3/3",Criteria,GCI
CTP:1449,"A/1/1",Criteria,GCI
CTP:294,"C/3/3",Criteria,GCI
CTP:1450,"A/1/1",Criteria,GCI
CTP:523,"C/3/3",Criteria,GCI
CTP:520,"C/3/3",Criteria,GCI
CTP:517,"C/3/3",Criteria,GCI
CTP:514,"C/3/3",Criteria,GCI
CTP:512,"C/3/3",Criteria,GCI
CTP:510,"C/3/3",Criteria,GCI
CTP:509,"C/3/3",Criteria,GCI
CTP:513,"C/3/3",Criteria,GCI
CTP:689,"A/C;1/3;1/3",Criteria,GCI
CTP:687,"A/C;1/3;1/3",Criteria,GCI
CTP:94,"C/3/3",Criteria,GCI
CTP:93,"C/3/3",Criteria,GCI
CTP:84,"C/3/3",Criteria,GCI
CTP:83,"C/3/3",Criteria,GCI
CTP:89,"C/3/3",Criteria,GCI
CTP:86,"C/3/3",Criteria,GCI
CTP:91,"C/3/3",Criteria,GCI
CTP:1388,"A/1/1",Criteria,GCI
CTP:863,"C/3/3",Criteria,GCI
CTP:878,"A/1/1",Criteria,GCI
CTP:897,"B/2/2",Criteria,GCI
CTP:1386,"A/1/1",Criteria,GCI
CTP:647,"C/3/3",Criteria,GCI
CTP:645,"C/3/3",Criteria,GCI
CTP:648,"C/3/3",Criteria,GCI
CTP:646,"C/3/3",Criteria,GCI
CTP:1387,"A/1/1",Criteria,GCI
CTP:1412,"A/1/1",Criteria,GCI
CTP:1410,"A/1/1",Criteria,GCI
CTP:1411,"A/1/1",Criteria,GCI
CTP:1408,"A/1/1",Criteria,GCI
CTP:1409,"A/1/1",Criteria,GCI
CTP:1384,"A/C;1/3;1/3",Criteria,GCI
CTP:1126,"A/1/1",Criteria,GCI
CTP:1124,"A/1/1",Criteria,GCI
CTP:1122,"A/1/1",Criteria,GCI
CTP:1125,"A/1/1",Criteria,GCI
CTP:1101,"B/2/2",Criteria,GCI
CTP:1100,"B/2/2",Criteria,GCI
CTP:1097,"B/2/2",Criteria,GCI
CTP:1096,"B/2/2",Criteria,GCI
CTP:1098,"B/2/2",Criteria,GCI
CTP:1107,"A/1/1",Criteria,GCI
CTP:1104,"A/1/1",Criteria,GCI
CTP:1105,"A/1/1",Criteria,GCI
CTP:1106,"A/1/1",Criteria,GCI
CTP:637,"A/1/1&C/3/3",Criteria,GCI
CTP:634,"A/1/1&C/3/3",Criteria,GCI
CTP:638,"A/1/1&C/3/3",Criteria,GCI
CTP:280,"C/3/3",Criteria,GCI
CTP:278,"C/3/3",Criteria,GCI
CTP:279,"C/3/3",Criteria,GCI
CTP:277,"C/3/3",Criteria,GCI
CTP:286,"C/3/3",Criteria,GCI
CTP:284,"C/3/3",Criteria,GCI
CTP:285,"C/3/3",Criteria,GCI
CTP:283,"C/3/3",Criteria,GCI
CTP:700,"A/1/1",Criteria,GCI
CTP:703,"A/1/1",Criteria,GCI
CTP:1378,"C/3/3",Criteria,GCI
CTP:274,"C/3/3",Criteria,GCI
CTP:694,"A/1/1",Criteria,GCI
CTP:695,"A/1/1",Criteria,GCI
CTP:697,"A/1/1",Criteria,GCI
CTP:696,"A/1/1",Criteria,GCI
CTP:706,"A/1/1",Criteria,GCI
CTP:708,"A/1/1",Criteria,GCI
CTP:707,"A/1/1",Criteria,GCI
CTP:710,"A/1/1",Criteria,GCI
CTP:709,"A/1/1",Criteria,GCI
CTP:599,"C/3/3",Criteria,GCI
CTP:542,"A/1/1",Criteria,GCI
CTP:1199,"A/1/1&C/3/3",Criteria,GCI
CTP:1200,"A/1/1&C/3/3",Criteria,GCI
CTP:1201,"A/1/1&C/3/3",Criteria,GCI
CTP:1202,"A/1/1&C/3/3",Criteria,GCI
CTP:1205,"A/1/1&C/3/3",Criteria,GCI
CTP:1206,"A/1/1&C/3/3",Criteria,GCI
CTP:1207,"A/1/1&C/3/3",Criteria,GCI
CTP:1208,"A/1/1&C/3/3",Criteria,GCI
CTP:1210,"A/1/1&C/3/3",Criteria,GCI
CTP:1211,"A/1/1&C/3/3",Criteria,GCI
CTP:1212,"A/1/1&C/3/3",Criteria,GCI
CTP:1213,"A/1/1&C/3/3",Criteria,GCI
CTP:1139,"A/1/1",Criteria,GCI
CTP:1138,"A/1/1",Criteria,GCI
CTP:1137,"A/1/1",Criteria,GCI
CTP:1136,"A/1/1",Criteria,GCI
CTP:1141,"A/1/1",Criteria,GCI
CTP:1142,"A/1/1",Criteria,GCI
CTP:1145,"A/1/1",Criteria,GCI
CTP:1147,"A/1/1",Criteria,GCI
CTP:1146,"A/1/1",Criteria,GCI
CTP:1426,"A/1/1",Criteria,GCI
CTP:1277,"A/C;1/3;1/3",Criteria,GCI
CTP:1404,"A/1/1",Criteria,GCI
CTP:1209,"A/1/1&C/3/3",Criteria,GCI
CTP:1198,"A/1/1&C/3/3",Criteria,GCI
CTP:1224,"A/C; 1/3; 1/3",Criteria,GCI
CTP:1195,"A/1/1&C/3/3",Criteria,GCI
CTP:1196,"A/1/1&C/3/3",Criteria,GCI
CTP:1197,"A/1/1&C/3/3",Criteria,GCI
CTP:960,"A/1/1",Criteria,GCI
CTP:966,"B/2/2",Criteria,GCI
CTP:979,"B/2/2",Criteria,GCI
CTP:973,"A/1/1",Criteria,GCI
CTP:934,"A/1/1",Criteria,GCI
CTP:940,"B/2/2",Criteria,GCI
CTP:953,"B/2/2",Criteria,GCI
CTP:947,"A/1/1",Criteria,GCI
CTP:921,"A/1/1",Criteria,GCI
CTP:927,"B/2/2",Criteria,GCI
CTP:992,"B/2/2",Criteria,GCI
CTP:986,"A/1/1",Criteria,GCI
CTP:999,"A/1/1",Criteria,GCI
CTP:1005,"B/2/2",Criteria,GCI
CTP:1031,"B/2/2",Criteria,GCI
CTP:1025,"A/1/1",Criteria,GCI
CTP:1012,"A/1/1",Criteria,GCI
CTP:1018,"B/2/2",Criteria,GCI
CTP:914,"B/2/2",Criteria,GCI
CTP:908,"A/1/1",Criteria,GCI
CTP:1475,"B/2/2",Criteria,GCI
CTP:1469,"A/1/1",Criteria,GCI
CTP:1287,"A/1/1",Criteria,GCI
CTP:1306,"B/2/2",Criteria,GCI
CTP:1308,"B/2/2",Criteria,GCI
CTP:1310,"B/2/2",Criteria,GCI
CTP:1307,"B/2/2",Criteria,GCI
CTP:1309,"B/2/2",Criteria,GCI
CTP:1313,"C/3/3",Criteria,GCI
CTP:1316,"C/3/3",Criteria,GCI
CTP:1315,"C/3/3",Criteria,GCI
CTP:1314,"C/3/3",Criteria,GCI
CTP:1317,"C/3/3",Criteria,GCI
CTP:1329,"B/2/2",Criteria,GCI
CTP:1333,"A/1/1",Criteria,GCI
CTP:1337,"C/3/3",Criteria,GCI
CTP:1342,"A/1/1",Criteria,GCI
CTP:1345,"A/1/1",Criteria,GCI
CTP:1348,"A/1/1",Criteria,GCI
CTP:1320,"A/1/1",Criteria,GCI
CTP:1324,"A/1/1",Criteria,GCI
CTP:1323,"A/1/1",Criteria,GCI
CTP:1322,"A/1/1",Criteria,GCI
CTP:1321,"A/1/1",Criteria,GCI
CTP:1325,"A/1/1",Criteria,GCI
CTP:563,"A/1/1&C/3/3",Criteria,GCI
CTP:566,"A/1/1 & C/3/3",Criteria,GCI
CTP:569,"A/1/1",Criteria,GCI
CTP:571,"A/1/1",Criteria,GCI
CTP:570,"A/1/1",Criteria,GCI
CTP:573,"A/1/1",Criteria,GCI
